id,X,Y,平均日较差,年均温,年降水量,最冷季度平均气温,最冷季度（或最寒季度）总降水量,最冷月（或最寒月）最低温,最干季度平均气温,最干季度（或最干燥季度）总降水量,最干月（或最干燥月）降水量,最暖季度平均气温,最暖季度（或最热季度）总降水量,最暖月（或最热月）最高温,最湿季度平均气温,最湿季度（或最湿润季度）总降水量,最湿月（或最湿润月）降水量,气温季节性,气温年较差,等温性,降水季节性,白蛾
246,118.83951,31.953195,8.675,15.9708,1096,4.16667,123,-1.2,4.16667,123,31,27.1667,497,32.3,27.1667,497,206,934.197,33.5,25.8955,56.6355,1
247,118.822241,32.323235,8.61667,15.6833,985,3.93333,97,-1.4,3.93333,97,26,26.8667,472,31.6,26.8667,472,212,931.395,33,26.1111,65.0101,1
248,117.185643,34.288736,9.86667,14.7,722,1.86667,66,-4.1,1.86667,66,18,26.5667,427,31.5,26.5667,427,192,996.989,35.6,27.7154,90.5466,1
249,117.251515,34.253638,10.125,14.5625,693,1.73333,55,-4.5,1.73333,55,16,26.45,417,31.3,26.45,417,186,997.427,35.8,28.2821,93.0629,1
250,117.465137,34.436492,10.3,14.5167,690,1.68333,48,-4.7,1.68333,48,13,26.35,430,31.3,26.35,430,186,996.903,36,28.6111,96.4164,1
251,117.169698,34.181162,10.1083,14.7042,701,1.9,55,-4.3,1.9,55,16,26.5667,419,31.5,26.5667,419,189,996.011,35.8,28.2356,92.7666,1
252,116.658111,34.697232,10.2417,14.3125,686,1.41667,39,-4.8,1.41667,39,11,26.3333,414,31.2,26.3333,414,193,1005.76,36,28.4491,97.4122,1
253,116.936353,34.760761,10.2667,14.3167,678,1.4,39,-5,1.4,39,11,26.3333,417,31.2,26.3333,417,190,1005.92,36.2,28.361,98.4485,1
254,117.941364,33.913727,9.79167,15.0292,728,2.51667,66,-3.8,2.51667,66,21,26.7167,443,31.6,26.7167,443,192,977.675,35.4,27.6601,93.0918,1
255,118.354747,34.369585,9.8,14.2667,772,1.76667,67,-4.5,3.45,64,18,25.8833,482,30.6,25.8833,482,196,974.69,35.1,27.9202,94.2434,1
256,118.012511,34.339208,9.725,14.3542,690,1.83333,53,-4.4,3.58333,52,14,25.9667,435,30.7,25.9667,435,174,974.79,35.1,27.7066,95.2968,1
257,119.338901,34.760317,8.05833,13.8458,866,1.78333,43,-3.4,1.78333,43,12,25.0667,518,29.4,25.0667,518,232,949.702,32.8,24.5681,96.5076,1
258,119.163492,34.572506,8.86667,14,878,1.71667,46,-4,1.71667,46,12,25.4167,535,30,25.4167,535,244,961.767,34,26.0784,98.94,1
259,119.173173,34.841336,7.96667,13.7583,910,1.6,46,-3.8,1.6,46,12,25.0667,552,29.3,25.0667,552,251,955.315,33.1,24.0685,98.7687,1
260,118.752869,34.542194,9.40833,13.8708,813,1.43333,47,-4.6,1.43333,47,14,25.4333,508,30,25.4333,508,221,970.418,34.6,27.1917,98.8646,1
261,119.239426,34.284074,8.95,14.0833,825,2,59,-3.9,2,59,17,25.4333,486,29.9,25.4333,486,208,950.405,33.8,26.4793,90.452,1
262,119.315583,34.087251,8.80833,14.0458,786,2.08333,65,-3.9,4.23333,65,19,25.35,446,29.6,25.35,446,186,943.816,33.5,26.2935,84.2484,1
263,119.141183,33.50296,8.725,14.7208,902,2.7,83,-2.8,2.7,83,23,26,487,30.6,26,487,229,945.276,33.4,26.1228,81.3712,1
264,119.034895,33.632588,8.86667,14.7167,893,2.51667,71,-3,2.51667,71,18,26.0833,493,30.7,26.0833,493,231,955.88,33.7,26.3106,85.0978,1
265,119.026662,33.552579,8.875,14.6375,888,2.6,70,-3,2.6,70,17,25.9167,485,30.5,25.9167,485,230,946.146,33.5,26.4925,84.3849,1
266,118.873132,33.294095,8.30833,14.5625,874,2.43333,76,-3,2.43333,76,23,25.85,475,30.2,25.85,475,231,950.672,33.2,25.0251,83.8931,1
267,119.260589,33.781648,8.64167,14.2875,835,2.23333,72,-3.2,2.23333,72,20,25.6167,464,30.1,25.6167,464,208,948.801,33.3,25.951,83.4011,1
268,118.544545,33.011905,9.19167,15.0375,838,3,83,-2.9,3,83,25,26.3,447,30.9,26.3,447,232,944.044,33.8,27.1943,84.1583,1
269,119.020432,33.024663,8.525,15.0708,918,3.21667,93,-2.3,3.21667,93,30,26.2333,477,30.7,26.2333,477,234,933.438,33,25.8333,77.7364,1
270,120.196148,33.391414,8.65833,14.5625,972,2.91667,93,-2.4,2.91667,93,29,25.6167,504,30.3,25.6167,504,209,924.616,32.7,26.4781,72.8355,1
271,120.153567,33.338538,8.675,14.7292,991,3.05,98,-2.2,3.05,98,30,25.8,513,30.5,25.8,513,214,927.912,32.7,26.5291,72.5374,1
272,120.500761,33.200047,8.35,14.5833,1008,3.1,91,-2,3.1,91,28,25.4667,507,30.2,25.4667,507,220,913.953,32.2,25.9317,71.1864,1
273,119.578332,34.199172,8.78333,13.8917,764,1.9,75,-3.9,4.15,68,19,25.2,423,29.6,25.2,423,162,947.465,33.5,26.2189,79.1434,1
274,119.820713,33.990372,8.56667,14.1167,815,2.31667,85,-3.1,4.58333,82,25,25.3,449,29.8,25.3,449,191,935.94,32.9,26.0385,79.684,1
275,119.802271,33.758857,8.55,14.3833,814,2.61667,89,-2.8,3.85,87,27,25.5167,450,30,25.5167,450,202,931.732,32.8,26.0671,80.5925,1
276,120.326338,33.766277,8.24167,14.2042,1001,2.73333,77,-2.4,2.73333,77,20,25.1333,540,29.6,24.9,549,253,915.782,32,25.7552,83.8924,1
277,119.788743,33.438931,8.51667,14.5167,881,2.8,86,-2.6,2.8,86,28,25.7,469,30.2,25.7,469,214,930.343,32.8,25.9654,77.7,1
278,120.320308,32.867845,8.425,15.0708,1007,3.55,99,-1.5,3.55,99,31,26.0333,497,30.9,26.0333,497,219,916.744,32.4,26.0031,68.3861,1
279,119.431785,32.395654,8.44167,15.8125,1061,3.86667,119,-1.1,3.86667,119,35,27.1833,504,32.2,27.1833,504,219,947.809,33.3,25.3503,62.5309,1
280,119.397935,32.37741,8.45833,15.7042,1059,3.83333,115,-1.2,3.83333,115,33,27.05,506,32,27.05,506,220,943.922,33.2,25.4769,63.4759,1
281,119.569684,32.43571,8.375,15.5458,1017,3.75,106,-1.3,3.75,106,32,26.8333,492,31.7,26.8333,492,214,938.283,33,25.3788,65.0579,1
282,119.358389,33.241125,8.825,14.8542,895,2.96667,80,-2.6,2.96667,80,24,26.1,475,30.7,26.1,475,225,937.166,33.3,26.5015,79.3133,1
283,119.184468,32.272833,8.44167,15.7458,1026,3.96667,102,-1.1,3.96667,102,27,27.0167,486,31.9,27.0167,486,210,937.726,33,25.5808,62.9655,1
284,119.411383,32.195146,7.825,15.7375,1031,4.06667,111,-0.6,4.06667,111,29,26.95,474,31.8,26.95,474,190,933.766,32.4,24.1512,58.5598,1
285,119.433854,32.132118,8.06667,15.4083,1014,3.7,103,-1.2,3.7,103,27,26.6833,465,31.6,26.6833,465,183,936.337,32.8,24.5935,58.993,1
286,119.168693,31.945732,8.41667,15.575,1073,3.86667,116,-1.3,3.86667,116,29,26.7833,483,31.6,26.7833,483,193,931.583,32.9,25.5826,56.4252,1
287,119.378584,32.177152,7.76667,15.6167,1007,4,101,-0.7,4,101,26,26.8167,460,31.6,26.8167,460,185,930.543,32.3,24.0454,58.8737,1
288,119.923825,32.49248,8.33333,15.5333,1023,3.75,122,-1.3,3.75,122,40,26.7167,498,31.5,26.7167,498,218,935.004,32.8,25.4065,64.811,1
289,119.903497,32.421304,8.30833,15.3042,980,3.61667,108,-1.5,3.61667,108,34,26.4833,472,31.1,26.4833,472,201,930.399,32.6,25.4857,63.7296,1
290,120.12807,32.51029,8.24167,15.2792,1019,3.65,112,-1.4,3.65,112,36,26.3667,494,31.1,26.3667,494,215,924.499,32.5,25.359,65.0441,1
291,119.85255,32.911952,8.10833,15.1792,981,3.5,98,-1.5,3.5,98,31,26.25,499,30.9,26.25,499,229,925.076,32.4,25.0257,72.6486,1
292,118.242048,33.963891,9.3,14.675,754,2.31667,70,-3.7,9.56667,64,20,26.2167,467,30.9,26.2167,467,201,967.836,34.6,26.8786,96.355,1
293,118.330423,33.94813,9.45833,14.8458,779,2.38333,74,-3.6,9.65,66,22,26.4167,482,31.2,26.4167,482,207,973.512,34.8,27.1791,96.6094,1
294,118.804321,34.110642,9.38333,14.3083,814,1.96667,59,-4.1,1.96667,59,17,25.8167,493,30.4,25.8167,493,216,965.735,34.5,27.1981,94.5657,1
295,118.703636,33.723576,9.01667,14.525,823,2.25,67,-3.5,2.25,67,18,25.9667,478,30.5,25.9667,478,221,960.534,34,26.5196,90.8948,1
296,118.223941,33.476575,9.7,15.1417,784,2.85,75,-3.5,2.85,75,25,26.65,451,31.4,26.65,451,213,962.348,34.9,27.7937,89.2597,1
299,117.30944,31.858111,8.65833,16.3042,1142,4.53333,119,-0.8,4.53333,119,33,27.3833,502,32.4,27.3833,502,186,927.532,33.2,26.0793,52.6317,1
300,117.265088,31.878722,8.425,16.3375,1108,4.55,109,-0.6,4.55,109,30,27.45,486,32.4,27.45,486,182,929.585,33,25.5303,53.2987,1
301,117.26053,31.851211,8.48333,16.2833,1143,4.5,118,-0.7,4.5,118,32,27.3667,501,32.3,27.3667,501,186,928.631,33,25.7071,52.4783,1
302,117.310133,31.793801,8.69167,16.0292,1143,4.41667,107,-1,4.41667,107,28,27.0333,505,31.8,27.0333,505,182,919.168,32.8,26.499,54.3323,1
303,117.167632,32.478347,9.30833,15.5625,923,3.56667,85,-2.4,3.56667,85,24,26.8333,440,31.5,26.8333,440,189,942.449,33.9,27.4582,63.1466,1
304,117.4779,31.878601,8.58333,15.85,1102,4.2,103,-1.2,4.2,103,27,26.8667,494,31.5,26.8667,494,186,920.267,32.7,26.2487,55.763,1
305,117.890236,31.624464,8.43333,16.1,1162,4.53333,114,-0.8,4.53333,114,29,27.1,507,31.9,27.1,507,189,915.766,32.7,25.79,54.0849,1
306,118.372664,31.311421,8.23333,16.2917,1224,4.66667,146,-0.4,4.66667,146,38,27.2667,502,32.3,24.95,506,193,916.949,32.7,25.1784,49.1942,1
307,118.392337,31.369752,8.325,16.2625,1182,4.56667,130,-0.6,4.56667,130,32,27.2833,493,32.4,24.9833,495,190,921.548,33,25.2273,51.469,1
308,118.198536,31.101766,8.10833,16.2792,1253,4.9,132,-0.1,6.9,130,31,27.0833,505,32.1,24.7667,517,207,900.115,32.2,25.1812,50.793,1
309,117.902265,31.304462,8.175,16.2375,1258,4.86667,131,-0.2,4.86667,131,32,27.15,527,32,27.15,527,210,905.125,32.2,25.3882,51.6542,1
310,117.454544,32.90863,9.34167,15.5042,828,3.38333,79,-2.6,3.38333,79,24,26.85,427,31.6,26.85,427,195,949.214,34.2,27.3148,73.2292,1
311,117.373347,32.916393,9.01667,15.7,833,3.6,81,-2.1,3.6,81,25,27,426,31.7,27,426,195,947.516,33.8,26.6765,72.2916,1
312,117.34186,32.929715,9.18333,15.875,859,3.71667,94,-2.1,3.71667,94,31,27.2167,436,32.1,27.2167,436,200,951.748,34.2,26.8519,70.7729,1
313,117.205083,32.971543,9.09167,15.7125,817,3.56667,77,-2.2,3.56667,77,24,27.0833,418,31.8,27.0833,418,191,951.733,34,26.7402,72.4591,1
314,117.881312,33.126532,9.10833,15.4292,798,3.25,78,-2.7,3.25,78,24,26.8,433,31.4,26.8,433,205,954.624,34.1,26.7107,80.9089,1
315,117.316585,33.318371,9.74167,15.4792,761,3.01667,73,-3.3,3.01667,73,23,27.0667,414,31.8,27.0667,414,192,973.152,35.1,27.754,80.6497,1
316,117.053314,32.631519,9.35,15.725,892,3.6,83,-2.3,3.6,83,24,27.05,433,31.8,27.05,433,191,949.712,34.1,27.4194,65.642,1
317,117.017263,32.647456,9.18333,15.85,921,3.75,97,-2,3.75,97,29,27.15,443,31.8,27.15,443,197,947.475,33.8,27.1696,63.882,1
318,116.860026,32.599173,9.225,15.7542,931,3.66667,96,-2.1,3.66667,96,28,27.0167,441,31.6,27.0167,441,195,945.872,33.7,27.3739,62.3376,1
319,116.832979,32.630922,9.20833,15.6375,896,3.68333,84,-2.2,3.68333,84,23,26.8167,425,31.4,26.8167,425,188,936.76,33.6,27.4058,63.4845,1
320,116.834715,32.77208,9.2,15.4167,844,3.3,75,-2.6,3.3,75,22,26.75,409,31.2,26.75,409,181,948.691,33.8,27.2189,65.9849,1
321,116.552445,32.651773,9.33333,15.375,871,3.36667,76,-2.7,3.36667,76,20,26.6833,408,31.1,26.6833,408,182,942.23,33.8,27.6134,63.3425,1
322,116.710947,32.710536,9.35,15.5917,872,3.5,77,-2.5,3.5,77,22,26.8833,420,31.3,26.8833,420,187,946.678,33.8,27.6627,65.674,1
323,116.798203,32.545027,9.20833,15.4375,892,3.43333,81,-2.5,3.43333,81,22,26.6833,416,31,26.6833,416,181,940.757,33.5,27.4876,61.7204,1
324,118.498675,31.682374,8.55833,16.2125,1146,4.48333,128,-0.8,4.48333,128,33,27.3167,501,32.4,27.3167,501,201,926.722,33.2,25.7781,53.5872,1
325,118.497873,31.570857,8.29167,15.9708,1132,4.36667,122,-0.8,4.36667,122,30,26.95,481,31.8,26.95,481,189,916.63,32.6,25.4346,52.4367,1
326,118.101448,31.735559,8.61667,15.8833,1106,4.2,109,-1.2,4.2,109,27,26.9167,486,31.7,26.9167,486,189,922.308,32.9,26.1905,55.1093,1
327,116.827949,33.991412,9.68333,15.2417,710,2.55,58,-3.3,2.55,58,17,27.0167,408,31.8,27.0167,408,192,987.593,35.1,27.5878,89.9291,1
328,116.795233,33.959927,9.75,15.3333,733,2.65,67,-3.2,2.65,67,18,27.1167,415,32,27.1167,415,194,988.517,35.2,27.6989,87.0462,1
329,116.813221,33.895407,9.68333,15.3667,717,2.76667,68,-3.2,2.76667,68,19,27.0833,396,31.9,27.0833,396,186,982.282,35.1,27.5878,84.102,1
330,116.76616,33.915612,9.83333,15.3917,725,2.76667,61,-3.2,2.76667,61,18,27.15,412,32,27.15,412,193,985.241,35.2,27.9356,88.0485,1
331,117.937405,30.950619,8.075,16.3708,1329,5.1,139,0.1,7.01667,138,33,27.1167,532,32,24.8,544,230,895.525,31.9,25.3135,51.2141,1
332,117.767919,30.821699,7.5,16.4667,1377,5.38333,137,0.7,7.33333,137,32,27.0833,546,31.8,24.7333,562,249,883.722,31.1,24.1158,52.824,1
333,117.250191,30.705466,7.48333,16.6417,1462,5.7,135,1,5.7,135,32,27.25,590,31.8,20.7,593,280,878.925,30.8,24.2965,55.5354,1
334,118.32115,32.334475,8.7,15.7,952,3.85,95,-1.7,3.85,95,27,26.85,452,31.5,26.85,452,203,933.072,33.2,26.2048,63.7575,1
335,118.416715,32.200084,8.70833,15.4458,987,3.66667,97,-1.9,3.66667,97,25,26.5833,464,31.2,26.5833,464,205,929.652,33.1,26.3092,62.5425,1
336,118.432581,32.423072,8.93333,15.3583,940,3.5,94,-2.2,3.5,94,27,26.5333,453,31.1,26.5333,453,208,933.889,33.3,26.8268,66.0387,1
337,118.274149,32.08593,8.73333,15.625,1028,3.85,102,-1.7,3.85,102,27,26.7167,477,31.4,26.7167,477,205,928.443,33.1,26.3847,60.4508,1
338,117.698528,32.530741,8.90833,15.3875,928,3.45,93,-2.2,3.45,93,28,26.55,452,31.1,26.55,452,201,938.282,33.3,26.7518,65.6702,1
339,117.531791,32.875714,9.35,15.4417,833,3.35,80,-2.7,3.35,80,24,26.7833,426,31.5,26.7833,426,196,948.549,34.2,27.3392,72.5347,1
340,119.004838,32.667409,8.74167,15.3125,953,3.4,91,-2,3.4,91,28,26.5167,480,31.2,26.5167,480,227,938.456,33.2,26.3303,72.5334,1
341,118.018197,32.78193,9.13333,15.3833,865,3.35,86,-2.4,3.35,86,26,26.6333,444,31.2,26.6333,444,209,942.905,33.6,27.1825,73.7256,1
342,115.806916,32.883322,9.525,15.7375,877,3.66667,68,-2.2,3.66667,68,15,27.0333,418,32,27.0333,418,195,944.157,34.2,27.8509,68.663,1
343,115.856728,32.91173,9.49167,15.7708,869,3.7,67,-2.2,3.7,67,15,27.0167,417,32,27.0167,417,195,942.97,34.2,27.7534,69.1866,1
344,115.807415,32.925461,9.40833,15.7792,852,3.73333,63,-2.1,3.73333,63,14,27.0167,407,32,27.0167,407,191,941.132,34.1,27.5904,69.5126,1
345,115.26312,33.038884,9.83333,15.3083,874,3.23333,60,-2.9,3.23333,60,13,26.7,428,31.7,26.7,428,202,946.978,34.6,28.42,72.2357,1
346,115.621941,33.160327,9.9,15.3667,855,3.23333,61,-3,3.23333,61,14,26.7667,425,31.9,26.7667,425,203,949.75,34.9,28.3668,73.85,1
347,115.596003,32.659681,9.5,15.5167,933,3.56667,70,-2.5,3.56667,70,15,26.7333,440,31.6,26.7333,440,202,937.107,34.1,27.8592,67.1197,1
348,116.256772,32.653211,9.24167,15.5708,894,3.56667,75,-2.4,3.56667,75,19,26.85,421,31.5,26.85,421,191,941.825,33.9,27.2616,65.043,1
349,116.977039,33.640205,9.89167,15.5625,733,2.86667,74,-3.2,2.86667,74,20,27.3833,405,32.2,27.3833,405,190,991.003,35.4,27.9426,83.8329,1
350,116.366257,34.442139,9.975,14.6875,698,1.98333,42,-4,1.98333,42,12,26.5,407,31.3,26.5,407,193,989.141,35.3,28.2578,93.9949,1
351,117.549321,33.554464,9.91667,15.3083,730,2.85,66,-3.5,2.85,66,20,27.0167,419,31.9,27.0167,419,191,977.48,35.4,28.0132,87.0639,1
352,117.910277,33.483686,9.975,15.1625,757,2.8,71,-3.7,2.8,71,23,26.7833,436,31.6,26.7833,436,202,969.037,35.3,28.2578,88.2118,1
353,116.277966,32.353362,8.64167,15.5292,976,3.61667,92,-1.9,3.61667,92,23,26.6167,435,31.2,26.6167,435,192,932.137,33.1,26.1078,58.1553,1
354,115.779081,33.876436,10.2,15.0583,825,2.66667,63,-3.6,2.66667,63,17,26.6333,451,31.8,26.6333,451,222,967.482,35.4,28.8136,86.2691,1
355,116.21665,33.494134,10.1,15.25,795,2.81667,60,-3.6,2.81667,60,18,26.9333,423,31.8,26.9333,423,203,974.409,35.4,28.5311,80.8416,1
356,116.56434,33.265671,9.79167,15.4792,800,3.01667,67,-3.1,3.01667,67,21,27.1,418,31.8,27.1,418,196,973.105,34.9,28.0564,76.8637,1
357,116.206396,33.158424,10.0333,15.275,812,2.96667,61,-3.4,2.96667,61,16,26.85,413,31.8,26.85,413,195,964.373,35.2,28.5038,74.9253,1
358,117.568432,30.687389,7.83333,16.4583,1434,5.33333,138,0.5,7.2,138,32,27.1167,568,32,20.65,582,263,886.656,31.5,24.8677,53.8501,1
359,117.07632,36.666395,9.2,13.7667,735,-0.0833333,25,-5.9,-0.0833333,25,7,26.3,484,31.3,26.3,484,234,1067.81,37.2,24.7312,113.821,1
360,103.761329,29.555374,6.7,17.725,1547,8.63333,57,4.6,8.63333,57,16,25.85,918,30.3,25.85,918,381,694.45,25.7,26.07,96.6417,1
361,116.901057,36.652264,9.3,13.8083,712,0.0166667,22,-5.9,0.0166667,22,6,26.3167,472,31.2,26.3167,472,228,1063.14,37.1,25.0674,114.942,1
362,116.987106,36.678665,9.06667,14.1,749,0.216667,29,-5.4,0.216667,29,9,26.65,490,31.6,26.65,490,236,1069.23,37,24.5045,112.2,1
363,117.065233,36.680731,9.2,14.0167,713,0.133333,22,-5.6,0.133333,22,6,26.5833,470,31.6,26.5833,470,228,1070.29,37.2,24.7312,114.538,1
364,116.752101,36.554251,9.65,13.4917,677,-0.266667,19,-6.5,-0.266667,19,5,25.9667,452,30.8,25.9667,452,217,1059.27,37.3,25.8713,115.777,1
365,117.526228,36.681258,10.3667,13.4333,692,-0.45,22,-7,-0.45,22,6,25.9333,459,31.2,25.9333,459,225,1066.28,38.2,27.1379,115.233,1
366,117.173722,36.978299,9.94167,13.3625,637,-0.683333,17,-7.2,-0.683333,17,4,26.0667,435,31.2,26.0667,435,210,1081.25,38.4,25.8898,119.245,1
367,117.675828,36.214895,10.625,13.1292,768,-0.516667,37,-7.2,-0.516667,37,12,25.4333,493,30.7,25.4333,493,243,1049.05,37.9,28.0343,109.328,1
368,117.811604,36.059393,10.8,12.7083,775,-0.783333,39,-7.5,-0.783333,39,12,24.8333,497,30.1,24.8333,497,244,1036.96,37.6,28.7234,108.684,1
369,116.455865,36.289813,10.0417,13.7125,654,0.1,26,-6.1,0.1,26,8,26.1167,424,31.2,26.1167,424,204,1050.95,37.3,26.9214,110.494,1
370,117.157165,37.309694,10.475,13.2958,574,-0.916667,16,-7.7,-0.916667,16,4,26.1833,405,31.5,26.1833,405,192,1097.13,39.2,26.7219,123.473,1
371,120.412002,36.075867,7.05833,12.7625,693,0.833333,36,-4,0.833333,36,11,23.9,383,28.4,23.6333,394,156,941.266,32.4,21.785,87.0316,1
372,120.374675,36.08765,7.09167,13.0792,714,1,48,-3.8,1,48,15,24.3167,386,28.9,24.0833,398,159,951.524,32.7,21.6871,83.525,1
373,120.321366,37.623887,9.00833,12.2958,600,-0.666667,26,-6.2,-0.666667,26,8,24.3,373,29.5,24.3,373,170,1015.11,35.7,25.2334,103.187,1
374,120.432652,36.145987,7.46667,13,710,0.833333,41,-4.3,0.833333,41,13,24.2167,394,28.8,24.05,403,164,954.418,33.1,22.5579,87.0544,1
375,120.396255,36.307624,7.9,13.1583,705,0.716667,37,-4.6,0.716667,37,12,24.45,412,29.2,24.45,412,170,970.503,33.8,23.3728,91.6861,1
376,120.033382,36.26468,8.4,13.1167,703,0.583333,33,-5,0.583333,33,10,24.5167,415,29.3,24.5167,415,177,978.097,34.3,24.4898,93.7499,1
377,119.970192,36.753895,9.275,12.5875,690,-0.333333,28,-6.4,-0.333333,28,9,24.3833,424,29.2,24.3833,424,190,1004.94,35.6,26.0534,101.086,1
378,120.517581,36.889167,8.625,12.3625,717,-0.333333,30,-6,-0.333333,30,10,23.9167,443,28.5,23.9167,443,195,989.902,34.5,25,102.436,1
379,117.966978,36.644211,10.7833,13.925,716,0.116667,34,-6.6,0.116667,34,11,26.35,464,31.7,26.35,464,232,1059.2,38.3,28.1549,111.782,1
380,118.017877,36.807011,10.4583,14.2708,681,0.35,30,-6.1,0.35,30,9,26.8167,444,32.1,26.8167,444,223,1068.73,38.2,27.3778,113.338,1
381,117.8627,36.495014,10.6,12.9917,738,-0.766667,37,-7.4,-0.766667,37,12,25.3,473,30.6,25.3,473,234,1053.05,38,27.8947,109.475,1
382,118.309398,36.826882,11.0333,13.9417,662,7.94729e-08,24,-7.1,7.94729e-08,24,7,26.4167,431,31.7,26.4167,431,217,1065.31,38.8,28.4364,114.204,1
383,117.869686,36.80309,10.9333,13.7917,667,-0.133333,24,-7.1,-0.133333,24,7,26.3,441,31.6,26.3,441,219,1066.97,38.7,28.2515,115.402,1
384,118.097923,36.959794,10.9667,13.95,653,-0.0166667,25,-7.1,-0.0166667,25,7,26.5,433,31.7,26.5,433,215,1070.55,38.8,28.2646,115.218,1
385,117.826743,37.171042,11.0417,13.5625,616,-0.616667,22,-7.7,-0.616667,22,6,26.2,413,31.4,26.2,413,205,1082.47,39.1,28.2396,116.921,1
386,118.170856,36.185402,11.025,12.3875,765,-1.06667,33,-8,-1.06667,33,10,24.5333,493,29.9,24.5333,493,245,1034.82,37.9,29.0897,110.863,1
387,117.556125,34.863791,10.4667,14.1417,744,1.3,58,-5.1,3.21667,55,16,25.9667,462,31,25.9667,462,203,997.116,36.1,28.9935,96.038,1
388,117.263524,34.795339,10.3167,14.2583,730,1.3,56,-5,3.3,56,15,26.2167,450,31.3,26.2167,450,201,1006.19,36.3,28.4206,96.1138,1
389,117.590738,34.772931,10.4167,14.1167,717,1.25,50,-5.2,1.25,50,14,26.0167,451,31.1,26.0167,451,197,1000.66,36.3,28.6961,97.9568,1
390,117.734287,34.563103,10.075,14.3708,712,1.6,55,-4.8,3.45,53,15,26.2333,445,31.2,26.2333,445,187,994.559,36,27.9861,95.2461,1
391,117.461866,35.099638,10.65,13.5,721,0.566667,38,-6,0.566667,38,10,25.2833,459,30.3,25.2833,459,208,998.403,36.3,29.3388,102.522,1
392,117.165881,35.11412,10.5333,14.1083,707,1.01667,38,-5.4,1.01667,38,11,26.1833,446,31.3,26.1833,446,208,1016.28,36.7,28.7012,102.771,1
393,118.582182,37.449035,9.90833,13.6042,620,-0.433333,21,-6.7,-0.433333,21,6,26.2167,412,31.2,26.2167,412,203,1078.55,37.9,26.1434,115.958,1
394,118.525519,37.886217,10.05,13.275,574,-0.883333,15,-7.3,-0.883333,15,4,25.9833,397,31.1,25.9833,397,193,1087.7,38.4,26.1719,122.119,1
395,118.575234,37.573412,10.0083,13.4292,607,-0.683333,21,-7.1,-0.683333,21,6,26.1167,405,31.1,26.1167,405,200,1084.64,38.2,26.1998,116.711,1
396,118.255084,37.490919,10.4167,13.5083,604,-0.683333,22,-7.3,-0.683333,22,6,26.2167,404,31.3,26.2167,404,200,1087.77,38.6,26.9862,116.674,1
397,118.419437,37.053915,11,13.6583,638,-0.4,22,-7.5,-0.4,22,6,26.2667,420,31.6,26.2667,420,210,1075.62,39.1,28.133,115.26,1
403,120.47614,37.645281,8.86667,12.3917,590,-0.583333,26,-6,-0.583333,26,8,24.3,367,29.4,24.3,367,167,1010.97,35.4,25.0471,103.661,1
404,120.711555,36.979757,8.625,12.5042,736,-0.166667,34,-5.8,-0.166667,34,10,24.0333,455,28.6,24.0333,455,201,988.209,34.4,25.0727,102.791,1
405,119.942057,37.178187,9.30833,12.7542,677,-0.3,33,-6.1,-0.3,33,11,24.7667,423,29.9,24.7667,423,193,1017.82,36,25.8565,103.402,1
408,119.02491,36.728077,11.125,12.9958,688,-0.6,27,-7.7,-0.6,27,8,25.3167,440,30.8,25.3167,440,214,1046.83,38.5,28.8961,109.834,1
409,119.211251,36.755925,10.8667,12.8167,687,-0.683333,26,-7.6,-0.683333,26,7,25.1,437,30.5,25.1,437,209,1041.97,38.1,28.5214,108.253,1
410,119.166343,36.653671,10.9417,12.7875,713,-0.75,30,-7.7,-0.75,30,9,25.0833,450,30.6,25.0833,450,217,1044.57,38.3,28.5683,107.141,1
411,119.132288,36.707459,10.7583,13.1292,723,-0.433333,37,-7.1,-0.433333,37,11,25.4667,454,31,25.4667,454,220,1047.9,38.1,28.2371,106.27,1
412,118.543274,36.51246,11.15,13.2417,730,-0.483333,33,-7.7,-0.483333,33,9,25.5833,466,31,24.35,471,236,1051.08,38.7,28.8114,111.755,1
413,118.841035,36.688035,11.0833,13.1833,707,-0.483333,29,-7.5,-0.483333,29,8,25.5333,453,31.1,25.5333,453,224,1047.77,38.6,28.7133,110.876,1
414,118.479637,36.685178,11.0833,13.6,713,-0.3,33,-7.3,-0.3,33,9,26.0833,456,31.5,24.7667,458,231,1063.76,38.8,28.5653,111.758,1
415,119.410051,35.996404,9.11667,12.8167,800,0,41,-6.1,0,41,12,24.5167,489,29.1,24.5167,489,226,995.815,35.2,25.8996,100.214,1
416,118.791062,36.857133,11.0917,13.3875,674,-0.516667,26,-7.5,-0.516667,26,7,25.9333,434,31.5,25.9333,434,215,1067.5,39,28.4402,111.883,1
417,119.21892,36.479642,10.4,12.725,715,-0.55,29,-7.4,-0.55,29,8,24.7667,449,29.9,24.7667,449,215,1023.86,37.3,27.882,106.444,1
418,119.755271,36.382973,9.25,12.85,746,0.0333334,41,-6,0.0333334,41,13,24.5333,449,29.3,24.5333,449,200,995.974,35.3,26.204,96.6297,1
419,119.403185,36.843256,10.2417,12.8875,699,-0.533333,32,-7,-0.533333,32,10,25.0333,439,30.2,25.0333,439,208,1035.35,37.2,27.5314,105.499,1
420,116.605763,35.444226,10.8167,14.1083,685,0.95,30,-5.6,0.95,30,9,26.2333,425,31.4,26.2333,425,199,1020.73,37,29.2342,102.946,1
