id,X,Y,平均日较差,年均温,年降水量,最冷季度平均气温,最冷季度（或最寒季度）总降水量,最冷月（或最寒月）最低温,最干季度平均气温,最干季度（或最干燥季度）总降水量,最干月（或最干燥月）降水量,最暖季度平均气温,最暖季度（或最热季度）总降水量,最暖月（或最热月）最高温,最湿季度平均气温,最湿季度（或最湿润季度）总降水量,最湿月（或最湿润月）降水量,气温季节性,气温年较差,等温性,降水季节性,白蛾,海拔,坡度,坡向,植被
135,117.006072,39.763772,11.5667,11.9333,555,-2.58333,13,-10.5,-2.58333,13,3,24.9833,430,30.5,24.9833,430,213,1119.46,41.0,28.2114,141.758,1,4096.0,16.572687,305.5377,560
136,116.653917,38.705232,11.575,12.9458,493,-1.55,14,-9.4,-1.55,14,3,25.8833,378,31.3,25.8833,378,178,1117.14,40.7,28.4398,137.831,1,1536.0,12.341572,18.434948,560
137,116.457628,38.873185,11.5667,12.9,500,-1.56667,15,-9.4,-1.56667,15,3,25.9333,387,31.4,25.9333,387,183,1120.28,40.8,28.3497,140.587,1,2048.0,24.897675,333.43494,560
138,116.391488,39.125238,11.5083,12.8125,527,-1.63333,12,-9.4,-1.63333,12,2,25.7667,418,31.2,25.7667,418,202,1115.07,40.6,28.3456,146.578,1,3072.0,19.604534,150.94539,560
139,117.078269,39.982933,11.7917,11.6958,545,-2.96667,13,-11.1,-2.96667,13,3,24.8333,417,30.5,24.8333,417,205,1129.56,41.6,28.3454,139.28,1,5888.0,17.193295,116.56505,560
140,115.579392,37.550922,10.825,13.3125,460,-1.21667,15,-8.5,-1.21667,15,4,26.5167,336,32.1,26.5167,336,146,1122.75,40.6,26.6626,127.139,1,6144.0,27.057177,28.300755,560
141,115.724365,37.514217,11.275,13.2542,484,-1.4,18,-8.8,-1.4,18,5,26.6167,354,32.5,26.6167,354,156,1133.6,41.3,27.3002,126.542,1,6912.0,11.404628,329.03625,560
142,115.887498,37.802036,11.0917,13.1292,441,-1.46667,17,-9.2,-1.46667,17,5,26.6333,317,32.2,26.6333,317,141,1140.98,41.4,26.7915,124.194,1,5376.0,33.641396,297.89728,560
143,115.982119,38.041447,11.3833,13.0667,416,-1.6,14,-9.8,-1.6,14,4,26.7,303,32.3,26.7,303,135,1152.79,42.1,27.0388,126.552,1,5120.0,24.897675,333.43494,560
144,115.725898,38.235313,11.5,13.1333,426,-1.41667,14,-9.4,-1.41667,14,4,26.5167,315,32.1,26.5167,315,139,1136.98,41.5,27.7108,128.82,1,6144.0,33.641396,332.10272,560
145,115.518918,38.234769,11.475,13.1625,433,-1.26667,13,-9.1,-1.26667,13,4,26.4167,321,32.1,26.4167,321,142,1123.71,41.2,27.8519,128.826,1,8192.0,25.72695,338.9625,560
146,115.965877,37.347873,10.8833,13.1583,522,-1.36667,18,-8.5,-1.36667,18,6,26.4667,371,32.0,26.4667,371,170,1126.95,40.5,26.8724,124.292,1,6912.0,21.526213,307.87497,560
147,116.270558,37.692831,10.85,13.0833,476,-1.41667,13,-8.9,-1.41667,13,4,26.5,346,31.9,26.5,346,161,1132.79,40.8,26.5931,128.192,1,4608.0,19.604534,299.0546,560
148,116.175424,37.862984,11.1167,13.0083,442,-1.63333,15,-9.5,-1.63333,15,4,26.5,321,31.9,26.5,321,146,1143.76,41.4,26.8519,126.761,1,4608.0,14.007399,123.69007,560
149,115.559576,38.001535,11.225,13.1625,434,-1.28333,16,-9.0,-1.28333,16,5,26.4,316,31.9,26.4,316,139,1122.28,40.9,27.445,125.498,1,6656.0,10.003975,78.69007,560
150,114.990321,38.516746,11.7,13.1583,465,-1.05,15,-8.9,-1.05,15,4,26.0,333,31.8,26.0,333,145,1098.45,40.7,28.7469,123.786,1,15104.0,12.341572,18.434948,560
151,115.217626,37.943239,11.2833,13.3833,428,-0.85,13,-8.3,-0.85,13,4,26.4167,317,32.3,26.4167,317,140,1104.93,40.6,27.7915,127.658,1,10240.0,38.26914,344.74487,560
152,115.91319,39.047603,11.7417,12.7125,514,-1.68333,10,-9.8,-1.68333,10,3,25.7667,400,31.5,25.7667,400,185,1115.28,41.3,28.4302,142.541,1,3328.0,17.394072,83.659805,560
153,115.935688,38.936102,11.475,12.8625,493,-1.48333,11,-9.5,-1.48333,11,3,25.9167,379,31.6,25.9167,379,174,1112.65,41.1,27.9197,140.421,1,2560.0,36.02876,244.65382,560
154,116.108624,38.994825,11.7667,12.775,500,-1.75,12,-9.8,-1.75,12,3,25.85,389,31.5,25.85,389,182,1123.45,41.3,28.4907,142.874,1,3072.0,6.2432003,71.56505,560
217,120.74971,41.10721,11.6417,8.9625,525,-6.81667,7,-15.0,-6.81667,7,2,22.95,371,28.2,22.95,371,166,1207.67,43.2,26.9483,121.327,1,26880.0,87.07824,330.7194,69
218,120.34432,40.325576,10.75,9.33333,594,-5.35,12,-12.6,-5.35,12,3,22.7333,412,28.0,22.7333,412,181,1144.18,40.6,26.4778,120.517,1,4608.0,16.572687,35.537678,560
219,120.756661,40.60999,10.05,8.925,569,-6.35,11,-13.6,-6.35,11,3,22.6333,393,27.4,22.6333,393,178,1176.86,41.0,24.5122,118.768,1,3584.0,78.31823,186.15916,560
240,118.797779,32.048644,8.25833,16.0125,1095,4.25,129,-0.9,4.25,129,34,27.1167,500,31.9,27.1167,500,214,928.562,32.8,25.1778,57.2152,1,2816.0,54.887005,108.43495,560
241,118.794792,32.039065,8.33333,16.05,1098,4.28333,129,-0.9,4.28333,129,34,27.1667,501,32.0,27.1667,501,213,929.675,32.9,25.3293,56.9998,1,3840.0,30.589571,110.556046,560
242,118.731642,32.003343,8.58333,16.1167,1083,4.33333,119,-1.0,4.33333,119,29,27.2333,498,32.1,27.2333,498,211,929.688,33.1,25.9315,58.4992,1,768.0,21.375034,225.0,560
243,114.348356,34.788473,10.6667,14.8333,666,2.18333,39,-4.2,2.18333,39,12,26.5667,374,31.9,26.5667,374,171,983.926,36.1,29.5476,88.2006,1,18176.0,26.182495,219.28941,560
244,118.627165,32.059796,8.51667,15.75,1048,4.08333,108,-1.3,4.08333,108,27,26.8167,488,31.6,26.8167,488,211,923.208,32.9,25.8865,60.7542,1,9472.0,72.60748,150.1011,560
245,118.909117,32.096423,8.675,15.8542,1036,4.13333,105,-1.2,4.13333,105,26,27.0167,480,32.0,27.0167,480,205,929.656,33.2,26.1295,60.2788,1,11520.0,65.5716,135.0,560
246,118.83951,31.953195,8.675,15.9708,1096,4.16667,123,-1.2,4.16667,123,31,27.1667,497,32.3,27.1667,497,206,934.197,33.5,25.8955,56.6355,1,1024.0,47.711617,282.72437,560
247,118.822241,32.323235,8.61667,15.6833,985,3.93333,97,-1.4,3.93333,97,26,26.8667,472,31.6,26.8667,472,212,931.395,33.0,26.1111,65.0101,1,1792.0,13.745799,81.869896,560
248,117.185643,34.288736,9.86667,14.7,722,1.86667,66,-4.1,1.86667,66,18,26.5667,427,31.5,26.5667,427,192,996.989,35.6,27.7154,90.5466,1,8448.0,69.280594,132.8789,560
249,117.251515,34.253638,10.125,14.5625,693,1.73333,55,-4.5,1.73333,55,16,26.45,417,31.3,26.45,417,186,997.427,35.8,28.2821,93.0629,1,7936.0,66.50103,164.29137,560
250,117.465137,34.436492,10.3,14.5167,690,1.68333,48,-4.7,1.68333,48,13,26.35,430,31.3,26.35,430,186,996.903,36.0,28.6111,96.4164,1,9216.0,21.526213,127.874985,560
251,117.169698,34.181162,10.1083,14.7042,701,1.9,55,-4.3,1.9,55,16,26.5667,419,31.5,26.5667,419,189,996.011,35.8,28.2356,92.7666,1,15616.0,82.857346,10.238197,560
252,116.658111,34.697232,10.2417,14.3125,686,1.41667,39,-4.8,1.41667,39,11,26.3333,414,31.2,26.3333,414,193,1005.76,36.0,28.4491,97.4122,1,10240.0,27.786055,293.19858,560
253,116.936353,34.760761,10.2667,14.3167,678,1.4,39,-5.0,1.4,39,11,26.3333,417,31.2,26.3333,417,190,1005.92,36.2,28.361,98.4485,1,9216.0,11.404628,300.96375,560
254,117.941364,33.913727,9.79167,15.0292,728,2.51667,66,-3.8,2.51667,66,21,26.7167,443,31.6,26.7167,443,192,977.675,35.4,27.6601,93.0918,1,5376.0,21.526213,142.12502,560
255,118.354747,34.369585,9.8,14.2667,772,1.76667,67,-4.5,3.45,64,18,25.8833,482,30.6,25.8833,482,196,974.69,35.1,27.9202,94.2434,1,8192.0,43.9408,338.9625,560
256,118.012511,34.339208,9.725,14.3542,690,1.83333,53,-4.4,3.58333,52,14,25.9667,435,30.7,25.9667,435,174,974.79,35.1,27.7066,95.2968,1,5888.0,14.007399,303.69006,560
257,119.338901,34.760317,8.05833,13.8458,866,1.78333,43,-3.4,1.78333,43,12,25.0667,518,29.4,25.0667,518,232,949.702,32.8,24.5681,96.5076,1,0.0,8.339112,314.9253,1
258,119.163492,34.572506,8.86667,14.0,878,1.71667,46,-4.0,1.71667,46,12,25.4167,535,30.0,25.4167,535,244,961.767,34.0,26.0784,98.94,1,512.0,20.912346,95.19443,1
259,119.173173,34.841336,7.96667,13.7583,910,1.6,46,-3.8,1.6,46,12,25.0667,552,29.3,25.0667,552,251,955.315,33.1,24.0685,98.7687,1,0.0,5.577658,45.0,-9999
260,118.752869,34.542194,9.40833,13.8708,813,1.43333,47,-4.6,1.43333,47,14,25.4333,508,30.0,25.4333,508,221,970.418,34.6,27.1917,98.8646,1,3840.0,29.1537,60.25512,560
261,119.239426,34.284074,8.95,14.0833,825,2.0,59,-3.9,2.0,59,17,25.4333,486,29.9,25.4333,486,208,950.405,33.8,26.4793,90.452,1,1024.0,72.12784,218.6563,560
262,119.315583,34.087251,8.80833,14.0458,786,2.08333,65,-3.9,4.23333,65,19,25.35,446,29.6,25.35,446,186,943.816,33.5,26.2935,84.2484,1,512.0,2.8009138,315.0,560
263,119.141183,33.50296,8.725,14.7208,902,2.7,83,-2.8,2.7,83,23,26.0,487,30.6,26.0,487,229,945.276,33.4,26.1228,81.3712,1,2304.0,12.341572,108.43495,560
264,119.034895,33.632588,8.86667,14.7167,893,2.51667,71,-3.0,2.51667,71,18,26.0833,493,30.7,26.0833,493,231,955.88,33.7,26.3106,85.0978,1,3584.0,11.072653,45.0,560
265,119.026662,33.552579,8.875,14.6375,888,2.6,70,-3.0,2.6,70,17,25.9167,485,30.5,25.9167,485,230,946.146,33.5,26.4925,84.3849,1,3072.0,24.278152,147.52881,560
266,118.873132,33.294095,8.30833,14.5625,874,2.43333,76,-3.0,2.43333,76,23,25.85,475,30.2,25.85,475,231,950.672,33.2,25.0251,83.8931,1,1792.0,21.971062,120.96376,560
267,119.260589,33.781648,8.64167,14.2875,835,2.23333,72,-3.2,2.23333,72,20,25.6167,464,30.1,25.6167,464,208,948.801,33.3,25.951,83.4011,1,2304.0,11.726233,270.0,560
268,118.544545,33.011905,9.19167,15.0375,838,3.0,83,-2.9,3.0,83,25,26.3,447,30.9,26.3,447,232,944.044,33.8,27.1943,84.1583,1,5888.0,68.99561,343.0092,560
269,119.020432,33.024663,8.525,15.0708,918,3.21667,93,-2.3,3.21667,93,30,26.2333,477,30.7,26.2333,477,234,933.438,33.0,25.8333,77.7364,1,4096.0,50.435455,30.963757,560
270,120.196148,33.391414,8.65833,14.5625,972,2.91667,93,-2.4,2.91667,93,29,25.6167,504,30.3,25.6167,504,209,924.616,32.7,26.4781,72.8355,1,256.0,8.349824,45.0,560
271,120.153567,33.338538,8.675,14.7292,991,3.05,98,-2.2,3.05,98,30,25.8,513,30.5,25.8,513,214,927.912,32.7,26.5291,72.5374,1,768.0,19.604534,119.0546,560
272,120.500761,33.200047,8.35,14.5833,1008,3.1,91,-2.0,3.1,91,28,25.4667,507,30.2,25.4667,507,220,913.953,32.2,25.9317,71.1864,1,512.0,17.193295,26.56505,560
273,119.578332,34.199172,8.78333,13.8917,764,1.9,75,-3.9,4.15,68,19,25.2,423,29.6,25.2,423,162,947.465,33.5,26.2189,79.1434,1,1024.0,14.763802,293.16,560
274,119.820713,33.990372,8.56667,14.1167,815,2.31667,85,-3.1,4.58333,82,25,25.3,449,29.8,25.3,449,191,935.94,32.9,26.0385,79.684,1,768.0,24.90622,153.42749,560
275,119.802271,33.758857,8.55,14.3833,814,2.61667,89,-2.8,3.85,87,27,25.5167,450,30.0,25.5167,450,202,931.732,32.8,26.0671,80.5925,1,256.0,10.003975,101.30993,560
276,120.326338,33.766277,8.24167,14.2042,1001,2.73333,77,-2.4,2.73333,77,20,25.1333,540,29.6,24.9,549,253,915.782,32.0,25.7552,83.8924,1,256.0,2.8009138,135.0,560
277,119.788743,33.438931,8.51667,14.5167,881,2.8,86,-2.6,2.8,86,28,25.7,469,30.2,25.7,469,214,930.343,32.8,25.9654,77.7,1,-1.0,26.192148,230.73053,560
278,120.320308,32.867845,8.425,15.0708,1007,3.55,99,-1.5,3.55,99,31,26.0333,497,30.9,26.0333,497,219,916.744,32.4,26.0031,68.3861,1,1280.0,5.5885043,135.0,560
279,119.431785,32.395654,8.44167,15.8125,1061,3.86667,119,-1.1,3.86667,119,35,27.1833,504,32.2,27.1833,504,219,947.809,33.3,25.3503,62.5309,1,1280.0,30.760597,305.5377,560
280,119.397935,32.37741,8.45833,15.7042,1059,3.83333,115,-1.2,3.83333,115,33,27.05,506,32.0,27.05,506,220,943.922,33.2,25.4769,63.4759,1,2048.0,37.27408,270.0,560
281,119.569684,32.43571,8.375,15.5458,1017,3.75,106,-1.3,3.75,106,32,26.8333,492,31.7,26.8333,492,214,938.283,33.0,25.3788,65.0579,1,2304.0,11.404628,59.036243,560
282,119.358389,33.241125,8.825,14.8542,895,2.96667,80,-2.6,2.96667,80,24,26.1,475,30.7,26.1,475,225,937.166,33.3,26.5015,79.3133,1,0.0,14.007399,33.690067,560
283,119.184468,32.272833,8.44167,15.7458,1026,3.96667,102,-1.1,3.96667,102,27,27.0167,486,31.9,27.0167,486,210,937.726,33.0,25.5808,62.9655,1,2048.0,45.51233,99.78241,560
284,119.411383,32.195146,7.825,15.7375,1031,4.06667,111,-0.6,4.06667,111,29,26.95,474,31.8,26.95,474,190,933.766,32.4,24.1512,58.5598,1,1280.0,64.58421,313.6679,560
285,119.433854,32.132118,8.06667,15.4083,1014,3.7,103,-1.2,3.7,103,27,26.6833,465,31.6,26.6833,465,183,936.337,32.8,24.5935,58.993,1,10496.0,39.79931,4.763641,560
286,119.168693,31.945732,8.41667,15.575,1073,3.86667,116,-1.3,3.86667,116,29,26.7833,483,31.6,26.7833,483,193,931.583,32.9,25.5826,56.4252,1,6400.0,33.280346,161.56505,560
287,119.378584,32.177152,7.76667,15.6167,1007,4.0,101,-0.7,4.0,101,26,26.8167,460,31.6,26.8167,460,185,930.543,32.3,24.0454,58.8737,1,512.0,52.252502,352.30396,560
288,119.923825,32.49248,8.33333,15.5333,1023,3.75,122,-1.3,3.75,122,40,26.7167,498,31.5,26.7167,498,218,935.004,32.8,25.4065,64.811,1,1280.0,11.404628,149.03624,560
289,119.903497,32.421304,8.30833,15.3042,980,3.61667,108,-1.5,3.61667,108,34,26.4833,472,31.1,26.4833,472,201,930.399,32.6,25.4857,63.7296,1,1024.0,3.9579408,180.0,560
290,120.12807,32.51029,8.24167,15.2792,1019,3.65,112,-1.4,3.65,112,36,26.3667,494,31.1,26.3667,494,215,924.499,32.5,25.359,65.0441,1,1792.0,22.685322,335.55603,560
291,119.85255,32.911952,8.10833,15.1792,981,3.5,98,-1.5,3.5,98,31,26.25,499,30.9,26.25,499,229,925.076,32.4,25.0257,72.6486,1,256.0,26.069798,98.130104,560
292,118.242048,33.963891,9.3,14.675,754,2.31667,70,-3.7,9.56667,64,20,26.2167,467,30.9,26.2167,467,201,967.836,34.6,26.8786,96.355,1,6656.0,52.011417,218.41806,560
293,118.330423,33.94813,9.45833,14.8458,779,2.38333,74,-3.6,9.65,66,22,26.4167,482,31.2,26.4167,482,207,973.512,34.8,27.1791,96.6094,1,4608.0,21.375034,135.0,560
294,118.804321,34.110642,9.38333,14.3083,814,1.96667,59,-4.1,1.96667,59,17,25.8167,493,30.4,25.8167,493,216,965.735,34.5,27.1981,94.5657,1,1280.0,11.404628,120.96376,560
295,118.703636,33.723576,9.01667,14.525,823,2.25,67,-3.5,2.25,67,18,25.9667,478,30.5,25.9667,478,221,960.534,34.0,26.5196,90.8948,1,3072.0,11.404628,239.03624,560
296,118.223941,33.476575,9.7,15.1417,784,2.85,75,-3.5,2.85,75,25,26.65,451,31.4,26.65,451,213,962.348,34.9,27.7937,89.2597,1,4096.0,11.726233,0.0,560
299,117.30944,31.858111,8.65833,16.3042,1142,4.53333,119,-0.8,4.53333,119,33,27.3833,502,32.4,27.3833,502,186,927.532,33.2,26.0793,52.6317,1,3072.0,32.533512,192.52881,560
300,117.265088,31.878722,8.425,16.3375,1108,4.55,109,-0.6,4.55,109,30,27.45,486,32.4,27.45,486,182,929.585,33.0,25.5303,53.2987,1,4864.0,53.04221,231.3402,560
301,117.26053,31.851211,8.48333,16.2833,1143,4.5,118,-0.7,4.5,118,32,27.3667,501,32.3,27.3667,501,186,928.631,33.0,25.7071,52.4783,1,8192.0,54.677746,348.69006,560
302,117.310133,31.793801,8.69167,16.0292,1143,4.41667,107,-1.0,4.41667,107,28,27.0333,505,31.8,27.0333,505,182,919.168,32.8,26.499,54.3323,1,6144.0,48.79639,178.2643,560
303,117.167632,32.478347,9.30833,15.5625,923,3.56667,85,-2.4,3.56667,85,24,26.8333,440,31.5,26.8333,440,189,942.449,33.9,27.4582,63.1466,1,7424.0,43.529243,56.888657,560
304,117.4779,31.878601,8.58333,15.85,1102,4.2,103,-1.2,4.2,103,27,26.8667,494,31.5,26.8667,494,186,920.267,32.7,26.2487,55.763,1,5888.0,60.498337,183.36646,560
305,117.890236,31.624464,8.43333,16.1,1162,4.53333,114,-0.8,4.53333,114,29,27.1,507,31.9,27.1,507,189,915.766,32.7,25.79,54.0849,1,7936.0,78.432205,12.264773,560
306,118.372664,31.311421,8.23333,16.2917,1224,4.66667,146,-0.4,4.66667,146,38,27.2667,502,32.3,24.95,506,193,916.949,32.7,25.1784,49.1942,1,3072.0,61.633167,237.20047,560
307,118.392337,31.369752,8.325,16.2625,1182,4.56667,130,-0.6,4.56667,130,32,27.2833,493,32.4,24.9833,495,190,921.548,33.0,25.2273,51.469,1,3584.0,13.745799,188.1301,560
308,118.198536,31.101766,8.10833,16.2792,1253,4.9,132,-0.1,6.9,130,31,27.0833,505,32.1,24.7667,517,207,900.115,32.2,25.1812,50.793,1,-30464.0,44.695576,143.53076,560
309,117.902265,31.304462,8.175,16.2375,1258,4.86667,131,-0.2,4.86667,131,32,27.15,527,32.0,27.15,527,210,905.125,32.2,25.3882,51.6542,1,2816.0,17.193295,333.43494,560
310,117.454544,32.90863,9.34167,15.5042,828,3.38333,79,-2.6,3.38333,79,24,26.85,427,31.6,26.85,427,195,949.214,34.2,27.3148,73.2292,1,16640.0,69.1495,71.56505,560
311,117.373347,32.916393,9.01667,15.7,833,3.6,81,-2.1,3.6,81,25,27.0,426,31.7,27.0,426,195,947.516,33.8,26.6765,72.2916,1,5632.0,43.37668,66.2505,560
312,117.34186,32.929715,9.18333,15.875,859,3.71667,94,-2.1,3.71667,94,31,27.2167,436,32.1,27.2167,436,200,951.748,34.2,26.8519,70.7729,1,6656.0,14.759995,293.19858,560
313,117.205083,32.971543,9.09167,15.7125,817,3.56667,77,-2.2,3.56667,77,24,27.0833,418,31.8,27.0833,418,191,951.733,34.0,26.7402,72.4591,1,5376.0,57.88362,182.48914,560
314,117.881312,33.126532,9.10833,15.4292,798,3.25,78,-2.7,3.25,78,24,26.8,433,31.4,26.8,433,205,954.624,34.1,26.7107,80.9089,1,3840.0,23.633747,71.56505,560
315,117.316585,33.318371,9.74167,15.4792,761,3.01667,73,-3.3,3.01667,73,23,27.0667,414,31.8,27.0667,414,192,973.152,35.1,27.754,80.6497,1,5376.0,26.069798,278.1301,560
316,117.053314,32.631519,9.35,15.725,892,3.6,83,-2.3,3.6,83,24,27.05,433,31.8,27.05,433,191,949.712,34.1,27.4194,65.642,1,9472.0,61.37045,10.885527,560
317,117.017263,32.647456,9.18333,15.85,921,3.75,97,-2.0,3.75,97,29,27.15,443,31.8,27.15,443,197,947.475,33.8,27.1696,63.882,1,7168.0,53.677837,352.69424,560
318,116.860026,32.599173,9.225,15.7542,931,3.66667,96,-2.1,3.66667,96,28,27.0167,441,31.6,27.0167,441,195,945.872,33.7,27.3739,62.3376,1,13312.0,68.9651,86.18593,560
319,116.832979,32.630922,9.20833,15.6375,896,3.68333,84,-2.2,3.68333,84,23,26.8167,425,31.4,26.8167,425,188,936.76,33.6,27.4058,63.4845,1,13312.0,81.35206,32.10125,560
320,116.834715,32.77208,9.2,15.4167,844,3.3,75,-2.6,3.3,75,22,26.75,409,31.2,26.75,409,181,948.691,33.8,27.2189,65.9849,1,5632.0,35.842705,16.699244,560
321,116.552445,32.651773,9.33333,15.375,871,3.36667,76,-2.7,3.36667,76,20,26.6833,408,31.1,26.6833,408,182,942.23,33.8,27.6134,63.3425,1,6912.0,19.082855,180.0,560
322,116.710947,32.710536,9.35,15.5917,872,3.5,77,-2.5,3.5,77,22,26.8833,420,31.3,26.8833,420,187,946.678,33.8,27.6627,65.674,1,6656.0,19.604534,240.9454,560
323,116.798203,32.545027,9.20833,15.4375,892,3.43333,81,-2.5,3.43333,81,22,26.6833,416,31.0,26.6833,416,181,940.757,33.5,27.4876,61.7204,1,5888.0,26.182495,309.2894,560
324,118.498675,31.682374,8.55833,16.2125,1146,4.48333,128,-0.8,4.48333,128,33,27.3167,501,32.4,27.3167,501,201,926.722,33.2,25.7781,53.5872,1,5376.0,65.0492,3.6913853,560
325,118.497873,31.570857,8.29167,15.9708,1132,4.36667,122,-0.8,4.36667,122,30,26.95,481,31.8,26.95,481,189,916.63,32.6,25.4346,52.4367,1,2560.0,27.786055,66.80141,560
326,118.101448,31.735559,8.61667,15.8833,1106,4.2,109,-1.2,4.2,109,27,26.9167,486,31.7,26.9167,486,189,922.308,32.9,26.1905,55.1093,1,3328.0,49.678177,86.63354,560
327,116.827949,33.991412,9.68333,15.2417,710,2.55,58,-3.3,2.55,58,17,27.0167,408,31.8,27.0167,408,192,987.593,35.1,27.5878,89.9291,1,12288.0,82.70487,94.82686,560
328,116.795233,33.959927,9.75,15.3333,733,2.65,67,-3.2,2.65,67,18,27.1167,415,32.0,27.1167,415,194,988.517,35.2,27.6989,87.0462,1,9728.0,75.56459,171.29263,560
329,116.813221,33.895407,9.68333,15.3667,717,2.76667,68,-3.2,2.76667,68,19,27.0833,396,31.9,27.0833,396,186,982.282,35.1,27.5878,84.102,1,7168.0,22.685322,335.55603,560
330,116.76616,33.915612,9.83333,15.3917,725,2.76667,61,-3.2,2.76667,61,18,27.15,412,32.0,27.15,412,193,985.241,35.2,27.9356,88.0485,1,8448.0,28.678156,288.43494,560
331,117.937405,30.950619,8.075,16.3708,1329,5.1,139,0.1,7.01667,138,33,27.1167,532,32.0,24.8,544,230,895.525,31.9,25.3135,51.2141,1,5888.0,56.435562,58.13402,560
332,117.767919,30.821699,7.5,16.4667,1377,5.38333,137,0.7,7.33333,137,32,27.0833,546,31.8,24.7333,562,249,883.722,31.1,24.1158,52.824,1,5376.0,49.58034,135.0,560
333,117.250191,30.705466,7.48333,16.6417,1462,5.7,135,1.0,5.7,135,32,27.25,590,31.8,20.7,593,280,878.925,30.8,24.2965,55.5354,1,2560.0,68.54154,45.0,560
334,118.32115,32.334475,8.7,15.7,952,3.85,95,-1.7,3.85,95,27,26.85,452,31.5,26.85,452,203,933.072,33.2,26.2048,63.7575,1,4608.0,56.323742,244.0256,560
335,118.416715,32.200084,8.70833,15.4458,987,3.66667,97,-1.9,3.66667,97,25,26.5833,464,31.2,26.5833,464,205,929.652,33.1,26.3092,62.5425,1,4608.0,62.712868,55.17551,560
336,118.432581,32.423072,8.93333,15.3583,940,3.5,94,-2.2,3.5,94,27,26.5333,453,31.1,26.5333,453,208,933.889,33.3,26.8268,66.0387,1,7680.0,62.27891,88.958374,560
337,118.274149,32.08593,8.73333,15.625,1028,3.85,102,-1.7,3.85,102,27,26.7167,477,31.4,26.7167,477,205,928.443,33.1,26.3847,60.4508,1,2816.0,65.534225,331.8214,560
338,117.698528,32.530741,8.90833,15.3875,928,3.45,93,-2.2,3.45,93,28,26.55,452,31.1,26.55,452,201,938.282,33.3,26.7518,65.6702,1,18688.0,43.22251,173.6598,560
339,117.531791,32.875714,9.35,15.4417,833,3.35,80,-2.7,3.35,80,24,26.7833,426,31.5,26.7833,426,196,948.549,34.2,27.3392,72.5347,1,13312.0,82.1917,159.15764,560
340,119.004838,32.667409,8.74167,15.3125,953,3.4,91,-2.0,3.4,91,28,26.5167,480,31.2,26.5167,480,227,938.456,33.2,26.3303,72.5334,1,3840.0,62.99825,310.71085,560
341,118.018197,32.78193,9.13333,15.3833,865,3.35,86,-2.4,3.35,86,26,26.6333,444,31.2,26.6333,444,209,942.905,33.6,27.1825,73.7256,1,8448.0,44.93865,236.30994,560
342,115.806916,32.883322,9.525,15.7375,877,3.66667,68,-2.2,3.66667,68,15,27.0333,418,32.0,27.0333,418,195,944.157,34.2,27.8509,68.663,1,7936.0,20.912346,174.80557,560
343,115.856728,32.91173,9.49167,15.7708,869,3.7,67,-2.2,3.7,67,15,27.0167,417,32.0,27.0167,417,195,942.97,34.2,27.7534,69.1866,1,8192.0,28.386116,39.805573,560
344,115.807415,32.925461,9.40833,15.7792,852,3.73333,63,-2.1,3.73333,63,14,27.0167,407,32.0,27.0167,407,191,941.132,34.1,27.5904,69.5126,1,6912.0,12.341572,161.56505,560
345,115.26312,33.038884,9.83333,15.3083,874,3.23333,60,-2.9,3.23333,60,13,26.7,428,31.7,26.7,428,202,946.978,34.6,28.42,72.2357,1,9728.0,19.604534,240.9454,560
346,115.621941,33.160327,9.9,15.3667,855,3.23333,61,-3.0,3.23333,61,14,26.7667,425,31.9,26.7667,425,203,949.75,34.9,28.3668,73.85,1,8704.0,29.1537,330.25513,560
347,115.596003,32.659681,9.5,15.5167,933,3.56667,70,-2.5,3.56667,70,15,26.7333,440,31.6,26.7333,440,202,937.107,34.1,27.8592,67.1197,1,9472.0,8.349824,225.0,560
348,116.256772,32.653211,9.24167,15.5708,894,3.56667,75,-2.4,3.56667,75,19,26.85,421,31.5,26.85,421,191,941.825,33.9,27.2616,65.043,1,6656.0,8.349824,45.0,560
349,116.977039,33.640205,9.89167,15.5625,733,2.86667,74,-3.2,2.86667,74,20,27.3833,405,32.2,27.3833,405,190,991.003,35.4,27.9426,83.8329,1,7936.0,32.533512,347.4712,560
350,116.366257,34.442139,9.975,14.6875,698,1.98333,42,-4.0,1.98333,42,12,26.5,407,31.3,26.5,407,193,989.141,35.3,28.2578,93.9949,1,12032.0,17.193295,296.56506,560
351,117.549321,33.554464,9.91667,15.3083,730,2.85,66,-3.5,2.85,66,20,27.0167,419,31.9,27.0167,419,191,977.48,35.4,28.0132,87.0639,1,6912.0,49.79945,15.255118,560
352,117.910277,33.483686,9.975,15.1625,757,2.8,71,-3.7,2.8,71,23,26.7833,436,31.6,26.7833,436,202,969.037,35.3,28.2578,88.2118,1,4352.0,18.169481,71.56505,560
353,116.277966,32.353362,8.64167,15.5292,976,3.61667,92,-1.9,3.61667,92,23,26.6167,435,31.2,26.6167,435,192,932.137,33.1,26.1078,58.1553,1,8192.0,54.448086,278.53076,560
354,115.779081,33.876436,10.2,15.0583,825,2.66667,63,-3.6,2.66667,63,17,26.6333,451,31.8,26.6333,451,222,967.482,35.4,28.8136,86.2691,1,11776.0,32.533512,12.528807,560
355,116.21665,33.494134,10.1,15.25,795,2.81667,60,-3.6,2.81667,60,18,26.9333,423,31.8,26.9333,423,203,974.409,35.4,28.5311,80.8416,1,8448.0,22.824347,189.46233,560
